vehicle_type,fuel_type,distance_traveled_km,public_transport_mode,emission_factor_vehicle,appliance_type,appliance_usage_hours,electricity_consumed_kWh,gas_usage_kWh,renewable_energy_contribution,electricity_emission_factor,gas_emission_factor,diet_type,food_item,quantity_consumed_kg,food_emission_factor_kgCO2e,waste_type,disposal_method,waste_generated_kg,waste_emission_factor,season_label,energy_demand_modifier,carbon_emission_total_kgCO2e
petrol_car,petrol,5022.86452996389,private,0.17,refrigerator,4474,816.3918440700327,23253.790691633796,51.182731672240905,0.177,0.18296,vegetarian,vegetables,1023.3076855232887,0.5,recyclable,recycling_closed_loop,419.0895097616227,0.021,Spring,1.0,5773.356593902215
petrol_car,petrol,4567.825264952754,private,0.17,washing_machine,2796,840.7766471175487,3180.5077982304665,116.56271309406013,0.177,0.18296,balanced,vegetables,1081.9739978549933,0.5,organic,composting,233.42026972461102,0.01,Summer,0.7,2050.574669970763
petrol_car,petrol,1930.9484951250045,private,0.17,refrigerator,725,4260.326841280404,10227.183880505507,125.22182642757338,0.177,0.18296,balanced,fish,886.6100233579167,5.4,general,landfill,379.41678664349826,0.45,Autumn,1.1,7911.936337977494
bicycle,human,18344.864665699726,private,0.0,refrigerator,3625,5722.564926629099,9392.017398525233,761.8232630991073,0.177,0.18296,balanced,dairy,594.7953103046982,21.0,general,landfill,454.5004259467688,0.45,Autumn,1.1,15426.484203322234
petrol_car,petrol,10674.328280110898,private,0.17,dishwasher,4560,5002.68891343759,8794.169961440164,1371.0748344455567,0.177,0.18296,meat_heavy,dairy,937.6196052961501,21.0,recyclable,recycling_closed_loop,427.3145561070065,0.021,Autumn,1.1,24008.078398339796
petrol_car,petrol,46013.05540087038,private,0.17,refrigerator,3627,4325.703714366617,5996.036769180137,435.99976501403404,0.177,0.18296,balanced,chicken,997.205263554041,6.1,general,landfill,268.0596780498578,0.45,Spring,1.0,15888.48282568214
train,electricity,7865.944999854592,public,0.03546,washing_machine,4447,7988.520071786684,19772.152225218364,722.1869758241833,0.177,0.18296,balanced,vegetables,1189.7807912124172,0.5,organic,composting,392.6227136270308,0.01,Winter,1.4,5909.224056269518
hybrid_car,hybrid,29230.906635931424,private,0.11,dishwasher,4911,5652.054212263607,14356.724408773187,458.03613934862176,0.177,0.18296,vegetarian,dairy,1374.6830247224302,21.0,recyclable,recycling_closed_loop,293.50059026787295,0.021,Winter,1.4,35717.02665491891
train,electricity,30940.21452440986,public,0.03546,refrigerator,2086,1864.5915479107668,16781.822020330776,837.5016654504959,0.177,0.18296,balanced,vegetables,950.2213360689541,0.5,general,landfill,475.29675122044904,0.45,Spring,1.0,5186.5690739391775
petrol_car,petrol,5453.938545172095,private,0.17,tv,4995,1581.8962791037675,33578.11625197007,406.3059865908911,0.177,0.18296,vegetarian,dairy,1371.6818811318553,21.0,general,landfill,476.3203619275656,0.45,Winter,1.4,36370.28101017744
hybrid_car,hybrid,19779.97484242933,private,0.11,refrigerator,2015,11591.850848440994,22396.268364479223,3008.142075810004,0.177,0.18296,vegan,grains,859.4562725826142,0.8,recyclable,recycling_closed_loop,530.3563634364434,0.021,Winter,1.4,9023.878594504657
petrol_car,petrol,7547.909936570624,private,0.17,dishwasher,1268,5457.830136977828,2816.4648951010295,417.5662485127702,0.177,0.18296,balanced,vegetables,1090.6842491010502,0.5,general,landfill,660.8465448279815,0.45,Autumn,1.1,3607.2041103928827
petrol_car,petrol,2590.205710423613,private,0.17,dishwasher,1535,1268.728465158718,6667.65822541739,293.06939073603104,0.177,0.18296,meat_heavy,beef,1127.0623567164137,59.6,general,landfill,299.0703206994113,0.45,Summer,0.7,69192.31276264046
bicycle,human,10418.51725127591,private,0.0,tv,523,2636.4989751542444,3232.027378092319,72.13999971133201,0.177,0.18296,meat_heavy,dairy,1022.1830195266768,21.0,recyclable,recycling_closed_loop,357.44426413502805,0.021,Summer,0.7,22531.341787305122
petrol_car,petrol,14961.544056501636,private,0.17,dishwasher,2673,3276.3331267327594,5066.993247975472,214.32953347725066,0.177,0.18296,meat_heavy,dairy,844.8191227767907,21.0,recyclable,recycling_closed_loop,479.1023038693718,0.021,Spring,1.0,21801.69326438043
hybrid_car,hybrid,8861.562397096393,private,0.11,hvac,4926,3658.72400495862,15988.404749224715,332.5658266214954,0.177,0.18296,balanced,dairy,1090.3010217422786,21.0,organic,composting,610.8590383357175,0.01,Autumn,1.1,27450.03459244764
train,electricity,14805.424477987057,public,0.03546,dishwasher,4700,9610.650676909507,20239.7454068843,2985.7565051780925,0.177,0.18296,vegetarian,dairy,1035.9817052840287,21.0,recyclable,recycling_closed_loop,369.8903555560215,0.021,Winter,1.4,27692.532849877232
bus,diesel,4138.477207307628,public,0.12525,refrigerator,4501,6935.139552574793,20786.574113733554,2201.4091051718488,0.177,0.18296,balanced,chicken,933.2875045592327,6.1,recyclable,recycling_closed_loop,509.47228842396845,0.021,Winter,1.4,11252.728266737933
petrol_car,petrol,11323.565864060014,private,0.17,washing_machine,3792,907.4706532209693,10170.112792555667,242.89023596119694,0.177,0.18296,vegetarian,grains,1193.0451417733327,0.8,recyclable,recycling_closed_loop,278.54729689118585,0.021,Summer,0.7,4906.63794568968
petrol_car,petrol,4902.640620158259,private,0.17,refrigerator,2580,1890.5641020171724,9015.476798908838,504.6153554516286,0.177,0.18296,meat_heavy,chicken,1218.6199765650845,6.1,organic,composting,497.1738012521705,0.01,Spring,1.0,10256.10398167184
diesel_car,diesel,16980.038610289204,private,0.168,dishwasher,1684,4228.27943735757,20096.28494674442,440.96440723916913,0.177,0.18296,vegan,fruits,954.9990193753276,0.4,recyclable,recycling_closed_loop,402.38650182244936,0.021,Autumn,1.1,7668.317965085638
diesel_car,diesel,4106.342958207066,private,0.168,hvac,2612,18069.01104055708,8554.31791047824,2140.9934438726414,0.177,0.18296,balanced,dairy,1013.6640826016273,21.0,recyclable,recycling_closed_loop,446.48519808703776,0.021,Winter,1.4,26749.50049985249
diesel_car,diesel,29162.453273644885,private,0.168,refrigerator,3647,3574.1449163742973,22866.014178468202,867.7108922242747,0.177,0.18296,meat_heavy,beef,800.5693640759802,59.6,recyclable,recycling_closed_loop,360.30653929788116,0.021,Winter,1.4,57436.98229051681
diesel_car,diesel,481.9857219197417,private,0.168,washing_machine,3617,5745.564401773513,38195.92613831428,972.7729704534064,0.177,0.18296,meat_heavy,chicken,977.8302979302774,6.1,recyclable,recycling_closed_loop,468.4360649607247,0.021,Winter,1.4,14060.867121401276
diesel_car,diesel,7135.907804479292,private,0.168,refrigerator,4447,3827.730260538826,18987.658040212795,1594.19230886636,0.177,0.18296,vegetarian,vegetables,1122.1762566103976,0.5,organic,composting,533.0950935822822,0.01,Autumn,1.1,5916.741761546248
train,electricity,19105.977487654778,public,0.03546,tv,2997,3653.459508333238,28431.98782866335,378.9117727578909,0.177,0.18296,meat_heavy,beef,1195.9664514122728,59.6,general,landfill,394.2514250789197,0.45,Winter,1.4,77983.09043327646
bus,diesel,16006.132785176496,public,0.12525,hvac,3531,971.0943431897765,22839.21687224599,201.4084026370828,0.177,0.18296,vegan,vegetables,1032.2710376463658,0.5,organic,composting,386.0734003625055,0.01,Autumn,1.1,6875.311201860881
diesel_car,diesel,13559.502557412994,private,0.168,dishwasher,1449,1520.4576159402689,6589.2916955299515,313.25454689408815,0.177,0.18296,vegetarian,grains,993.525442723091,0.8,general,landfill,438.06965302297806,0.45,Summer,0.7,4744.645934319783
diesel_car,diesel,12151.391962353911,private,0.168,refrigerator,1125,12383.140983447685,1927.2243694784052,1278.1093173601569,0.177,0.18296,meat_heavy,chicken,1153.625142375677,6.1,general,landfill,460.82426625071673,0.45,Autumn,1.1,11830.339062689916
diesel_car,diesel,5029.767479938281,private,0.168,refrigerator,904,2982.9017078053494,5662.053337253697,664.4831092049054,0.177,0.18296,meat_heavy,dairy,985.8281666719106,21.0,organic,composting,389.1656407607042,0.01,Spring,1.0,23115.186974012846
petrol_car,petrol,7831.012842946103,private,0.17,refrigerator,4369,5919.50911212826,88972.86827642233,1752.0976392090524,0.177,0.18296,balanced,dairy,1271.165694117321,21.0,general,landfill,423.89445546419944,0.45,Winter,1.4,45542.7333574244
petrol_car,petrol,10448.222401168112,private,0.17,refrigerator,642,1157.1115937982286,4504.27487537581,151.51638140609856,0.177,0.18296,meat_heavy,chicken,1170.7103816479646,6.1,recyclable,recycling_closed_loop,439.3625414641856,0.021,Spring,1.0,9955.668632922954
hybrid_car,hybrid,1747.6790447017415,private,0.11,washing_machine,4220,4939.526758049521,15510.036940689257,373.35473931719184,0.177,0.18296,vegetarian,dairy,1350.9145195126118,21.0,recyclable,recycling_closed_loop,551.5026384104714,0.021,Autumn,1.1,32285.043754931932
diesel_car,diesel,5429.486260925235,private,0.168,tv,3306,2238.8115849939127,12519.81682757509,215.49000249914192,0.177,0.18296,meat_heavy,dairy,577.0779275007958,21.0,organic,composting,479.66304793356653,0.01,Spring,1.0,15722.482137148547
hybrid_car,hybrid,5519.141500665217,private,0.11,tv,787,1709.2834454531096,18416.043374606004,184.96345324222096,0.177,0.18296,meat_heavy,beef,979.2021622206236,59.6,general,landfill,554.2296978044621,0.45,Spring,1.0,62888.900263097465
bus,diesel,7388.932422562101,public,0.12525,hvac,4667,13920.163309555845,36861.565327468204,1298.4284091529837,0.177,0.18296,balanced,chicken,1026.676701697317,6.1,recyclable,recycling_closed_loop,413.7902116109768,0.021,Winter,1.4,16404.942158828333
diesel_car,diesel,34426.058530279835,private,0.168,hvac,2318,6518.704091639205,6332.1866815840185,2053.462307418858,0.177,0.18296,vegetarian,grains,1007.129358152686,0.8,organic,composting,377.0852157027044,0.01,Spring,1.0,8905.39967124894
bus,diesel,28214.52007513284,public,0.12525,washing_machine,3792,1420.1330843983835,4909.816430421368,45.94852178853368,0.177,0.18296,meat_heavy,chicken,1070.643354560833,6.1,organic,composting,329.92754222809594,0.01,Spring,1.0,11217.755947702157
petrol_car,petrol,2659.3970229749725,private,0.17,tv,1278,3588.867382158056,11011.461910577382,102.92674822549998,0.177,0.18296,meat_heavy,beef,960.6471209144594,59.6,general,landfill,424.1556794205381,0.45,Spring,1.0,60547.42255394798
bicycle,human,58912.20852556807,private,0.0,hvac,2440,2310.9281498788105,8186.659421094164,718.8860339006374,0.177,0.18296,vegetarian,dairy,743.7430160008319,21.0,general,landfill,445.1954954521949,0.45,Spring,1.0,17725.806799182894
bus,diesel,29234.379188542072,public,0.12525,dishwasher,1567,10983.04670333529,34915.25507437918,1258.023314014213,0.177,0.18296,balanced,vegetables,1081.0588220986185,0.5,organic,composting,407.3895550103604,0.01,Winter,1.4,12538.303634863069
bicycle,human,14502.677734353756,private,0.0,tv,1489,3849.2738577052255,1028.434299609031,1082.3784496612002,0.177,0.18296,vegetarian,grains,1072.2364334083277,0.8,general,landfill,316.31578175512783,0.45,Summer,0.7,1869.6150607867628
train,electricity,16859.55061185723,public,0.03546,refrigerator,788,3558.7105633605015,2964.282268957916,1555.6902086829746,0.177,0.18296,meat_heavy,dairy,1048.551547178754,21.0,recyclable,recycling_closed_loop,380.73855862423994,0.021,Summer,0.7,23797.65451882475
bicycle,human,2432.4643036915704,private,0.0,tv,4394,4495.6617076368575,32843.79878084452,1003.730967902691,0.177,0.18296,balanced,dairy,1291.0480604299498,21.0,organic,composting,222.30811751729732,0.01,Winter,1.4,33919.06589739916
diesel_car,diesel,657.7455120521814,private,0.168,dishwasher,3607,1780.389802060507,6491.539533566409,37.3337731362857,0.177,0.18296,vegetarian,vegetables,919.516358459596,0.5,organic,composting,286.0542755447458,0.01,Summer,0.7,2075.941036036032
bicycle,human,36613.27744892252,private,0.0,refrigerator,4170,4510.251824533847,6345.451284206339,649.9818165039659,0.177,0.18296,meat_heavy,chicken,860.4972774641566,6.1,organic,composting,501.0532767038355,0.01,Autumn,1.1,7213.3222651992755
hybrid_car,hybrid,10373.893690758901,private,0.11,tv,1674,2339.559251722576,3856.831354678711,275.9685084223496,0.177,0.18296,meat_heavy,chicken,936.9681285604703,6.1,organic,composting,646.2873965169152,0.01,Summer,0.7,7982.844616374429
train,electricity,34500.7319444433,public,0.03546,refrigerator,1659,798.3798077845765,1152.1288717183359,76.4738206359522,0.177,0.18296,meat_heavy,chicken,913.8307164768364,6.1,recyclable,recycling_closed_loop,618.0820118766778,0.021,Summer,0.7,7162.849771855528
diesel_car,diesel,12686.551081485131,private,0.168,refrigerator,2305,1365.3710675584884,8536.852668425068,252.50617514009707,0.177,0.18296,meat_heavy,chicken,1283.022545393611,6.1,general,landfill,548.8470830123175,0.45,Spring,1.0,12008.332539118974
diesel_car,diesel,9264.147357010677,private,0.168,washing_machine,4037,1861.8912537699357,9484.17320785996,496.5678512780529,0.177,0.18296,balanced,fish,588.2947822333505,5.4,general,landfill,201.17390776904483,0.45,Spring,1.0,6888.4759205612945
train,electricity,2412.752558255079,public,0.03546,dishwasher,4065,16134.960707904402,15260.682237039107,4528.871419836292,0.177,0.18296,vegetarian,dairy,642.8995461389518,21.0,general,landfill,387.4333849164256,0.45,Winter,1.4,19408.774165233855
train,electricity,2695.401397503512,public,0.03546,washing_machine,2188,3691.5838392796845,18695.698852278405,574.2195317668574,0.177,0.18296,vegetarian,dairy,1063.2209987378758,21.0,general,landfill,385.9760050535256,0.45,Autumn,1.1,26670.884510890315
hybrid_car,hybrid,10558.981092050884,private,0.11,tv,3527,2210.0846701909695,2712.0086509604926,1067.1307194549943,0.177,0.18296,balanced,fish,1004.2920520049955,5.4,general,landfill,615.0388392817886,0.45,Summer,0.7,7748.806568032912
hybrid_car,hybrid,10193.005088974665,private,0.11,refrigerator,1143,7679.514253561549,21517.235744396174,951.0751930328253,0.177,0.18296,balanced,vegetables,1185.2341609639964,0.5,organic,composting,441.07703391928965,0.01,Winter,1.4,7014.325885283523
diesel_car,diesel,2060.1843185109155,private,0.168,tv,4846,9466.987712697979,8603.1935139671,1655.3969792709836,0.177,0.18296,vegetarian,grains,916.4923543346055,0.8,general,landfill,330.0945374512669,0.45,Winter,1.4,4477.544501293551
bus,diesel,63578.27605065513,public,0.12525,tv,4700,3648.579172628566,10797.272890724043,365.8822556565671,0.177,0.18296,meat_heavy,chicken,1072.2074839689524,6.1,organic,composting,605.7028248971258,0.01,Autumn,1.1,17130.969317446263
train,electricity,54817.50431163464,public,0.03546,washing_machine,3119,1442.9307231536702,6863.769719317911,145.68545808834364,0.177,0.18296,vegetarian,dairy,1350.4546380167108,21.0,general,landfill,300.50863240382677,0.45,Summer,0.7,31949.79903166782
diesel_car,diesel,21198.25664962097,private,0.168,tv,2122,7073.010518147466,61054.490128426514,248.33295021513655,0.177,0.18296,vegetarian,dairy,678.0923846041953,21.0,recyclable,recycling_closed_loop,350.6064028510546,0.021,Winter,1.4,30231.06230389331
petrol_car,petrol,8802.761131900723,private,0.17,dishwasher,3016,714.6364073628174,6336.067311913691,78.20289532982936,0.177,0.18296,balanced,dairy,958.5797788673506,21.0,recyclable,recycling_closed_loop,450.9068389929003,0.021,Summer,0.7,22921.85131174728
hybrid_car,hybrid,8668.906192167335,private,0.11,refrigerator,1054,10976.778276691048,20845.115577373235,1423.5434571210792,0.177,0.18296,balanced,chicken,1301.101429709839,6.1,recyclable,recycling_closed_loop,309.8408741088245,0.021,Winter,1.4,14653.517161735233
diesel_car,diesel,9300.510115722056,private,0.168,hvac,2343,1999.6212223463183,16211.901211182141,467.8694385219685,0.177,0.18296,meat_heavy,dairy,1151.5744723865487,21.0,general,landfill,301.07376306789257,0.45,Spring,1.0,29201.09521489256
petrol_car,petrol,15949.9339149292,private,0.17,dishwasher,1032,1483.67929543768,3375.81712797665,58.40200083738344,0.177,0.18296,vegetarian,vegetables,695.7804195525449,0.5,general,landfill,66.06433373964148,0.45,Summer,0.7,3969.3586625241524
petrol_car,petrol,22512.193071676786,private,0.17,hvac,3992,3684.8944265359873,43823.214088972476,762.6337830878216,0.177,0.18296,vegetarian,grains,1108.027264368973,0.8,general,landfill,295.6236901732416,0.45,Winter,1.4,13516.646857473464
petrol_car,petrol,14439.112153777502,private,0.17,hvac,1133,1649.55009045543,3153.4601580078165,515.443825028106,0.177,0.18296,balanced,fish,1087.860007347785,5.4,general,landfill,393.6195442272556,0.45,Summer,0.7,9375.149337242201
bicycle,human,24845.343276804644,private,0.0,washing_machine,1477,3768.008022711699,9900.868580957349,104.39020442169942,0.177,0.18296,meat_heavy,dairy,899.7511001430677,21.0,general,landfill,428.66938544291486,0.45,Autumn,1.1,21566.07466204566
diesel_car,diesel,1961.0173309215984,private,0.168,hvac,3782,867.812150319928,4829.4376188866745,114.43244695054744,0.177,0.18296,balanced,vegetables,815.4654446813065,0.5,recyclable,recycling_closed_loop,300.16346936507256,0.021,Summer,0.7,1780.6837241502817
bicycle,human,8443.54528031838,private,0.0,refrigerator,2680,2832.4843471939917,3161.9040072275398,696.2203175633041,0.177,0.18296,balanced,fish,907.8252189360396,5.4,general,landfill,366.42094488899755,0.45,Spring,1.0,6146.99729407035
diesel_car,diesel,1487.7725643516847,private,0.168,washing_machine,1456,4517.934564516836,8541.715124186536,1764.025751070348,0.177,0.18296,vegan,fruits,725.2541455070643,0.4,organic,composting,377.60510823772523,0.01,Autumn,1.1,2906.2901171369344
hybrid_car,hybrid,17052.027596545366,private,0.11,dishwasher,1823,2964.4826657193803,3901.720142678026,330.7925047572424,0.177,0.18296,meat_heavy,chicken,1139.9742487999772,6.1,general,landfill,396.5637628308021,0.45,Spring,1.0,10246.591795710414
petrol_car,petrol,9661.945546859919,private,0.17,dishwasher,718,1202.0266601876865,27893.825873312922,246.74070900344927,0.177,0.18296,meat_heavy,beef,1029.6750554574191,59.6,recyclable,recycling_closed_loop,361.3252337522398,0.021,Autumn,1.1,68334.96497877172
